"Pre","In_p","Post","Classifier","Mean.Difference","Disparate.Impact","Theil.Index","Average.Odds.Difference","Equal.Opportunity.Difference","Accuracy","Precision","Recall","Dataset","Sens_Attr","Valid","Time","Failed","Orig.Mean.Difference","Orig.Disparate.Impact","AUC","Orig.Theil","Orig.Av.Odds","Orig.Eq.Opp.Diff","Ovr_Rank","Combo"
"-","pr1","roc2","-",-0.0341278301283418,0.94188376753507,0.226091474446901,0.00530034972344429,0.00783389108609678,0.661800486618005,0.633517495395948,0.612099644128114,"Compas","Sex","Valid",19.2,"",-0.126768430477977,0.80400933445839,0.732559095417155,0.182386748593779,-0.232648835349324,-0.203960044620221,8,"-+pr1+roc2+-"
"di1","-","roc2","Logistic Regression",0.00057021831215387,1.00109085242325,0.244130099844161,0.0246551379448221,0.0901639344262295,0.664233576642336,0.625850340136054,0.654804270462633,"Compas","Race","Valid",9.45,"",-0.106006299554687,0.827956989247312,0.736965065154786,0.182386748593779,-0.107469493405645,-0.0228337236533959,28,"di1+-+roc2+Logistic Regression"
"rw1","pr2","roc3","-",-0.0341278301283418,0.94188376753507,0.226091474446901,0.00530034972344429,0.00783389108609678,0.661800486618005,0.633517495395948,0.612099644128114,"Compas","Sex","Valid",19.91,"",-0.126768430477977,0.80400933445839,0.732559095417155,0.182386748593779,-0.232648835349324,-0.203960044620221,8,"rw1+pr2+roc3+-"
"rw1","-","-","Logistic Regression",-0.0606105828678634,0.910978206412826,0.182748971239065,-0.0161932945947514,-0.0338454517797384,0.669099756690998,0.669603524229075,0.540925266903915,"Compas","Sex","Valid",0.09,"",-0.126768430477977,0.80400933445839,0.728069593902976,0.182386748593779,-0.232648835349324,-0.203960044620221,15,"rw1+-+-+Logistic Regression"
"rw1","-","cpp2","Logistic Regression",-0.0606105828678634,0.910978206412826,0.182748971239065,-0.0161932945947514,-0.0338454517797384,0.669099756690998,0.669603524229075,0.540925266903915,"Compas","Sex","Valid",0.12,"",-0.126768430477977,0.80400933445839,0.728069593902976,0.182386748593779,-0.232648835349324,-0.203960044620221,18,"rw1+-+cpp2+Logistic Regression"
"di1","pr2","roc3","-",-0.000407298794395605,0.999276725010849,0.225444154390576,0.018932389450235,0.103044496487119,0.660178426601784,0.63265306122449,0.606761565836299,"Compas","Race","Valid",21.52,"",-0.106006299554687,0.827956989247312,0.735217527353342,0.182386748593779,-0.107469493405645,-0.0228337236533959,11,"di1+pr2+roc3+-"
"-","-","roc1","Logistic Regression",0.00519762930115553,1.00891564150198,0.213397084825111,0.0438370669827008,0.0452413548321672,0.658556366585564,0.638506876227898,0.578291814946619,"Compas","Sex","Valid",6.52,"",-0.126768430477977,0.80400933445839,0.733792183547157,0.182386748593779,-0.232648835349324,-0.203960044620221,33,"-+-+roc1+Logistic Regression"
"di1","-","roc2","Logistic Regression",-0.0356500234511576,0.93653215521953,0.243416133050142,0.000714401245297647,0.0137536760977588,0.657745336577453,0.621527777777778,0.637010676156584,"Compas","Sex","Valid",9.27,"",-0.126768430477977,0.80400933445839,0.734594353782266,0.182386748593779,-0.232648835349324,-0.203960044620221,28,"di1+-+roc2+Logistic Regression"
"-","-","roc1","Logistic Regression",0.016726403823178,1.03010752688172,0.219404611645401,0.0382655960172322,0.117096018735363,0.665855636658556,0.640449438202247,0.608540925266904,"Compas","Race","Valid",6.16,"",-0.106006299554687,0.827956989247312,0.733792183547157,0.182386748593779,-0.107469493405645,-0.0228337236533959,33,"-+-+roc1+Logistic Regression"
"rw1","gsr_eo2","eop3","-",0.0137978083827229,1.01989254582785,0.163017173838924,0.0600870531098878,-0.000760571950106481,0.638280616382806,0.659340659340659,0.427046263345196,"Compas","Sex","Valid",5.97,"",-0.126768430477977,0.80400933445839,0.730217553871366,0.182386748593779,-0.232648835349324,-0.203960044620221,1,"rw1+gsr_eo2+eop3+-"
"-","-","-","Logistic Regression",-0.12683284457478,0.822523652114442,0.182386748593779,-0.107469493405645,-0.0228337236533959,0.672343876723439,0.672489082969432,0.548042704626335,"Compas","Race","Valid",0.1,"",-0.106006299554687,0.827956989247312,0.733792183547157,0.182386748593779,-0.107469493405645,-0.0228337236533959,10,"-+-+-+Logistic Regression"
"rw1","-","eop2","Logistic Regression",-0.017524410523174,0.974261022044088,0.175954779621041,0.0278873808651221,-0.0145776290437076,0.650446066504461,0.659367396593674,0.48220640569395,"Compas","Sex","Valid",0.1,"",-0.126768430477977,0.80400933445839,0.728069593902976,0.182386748593779,-0.232648835349324,-0.203960044620221,6,"rw1+-+eop2+Logistic Regression"
"-","pr1","eop2","-",-0.0122031296635825,0.983979131447252,0.14744504359268,0.0257198035756604,-0.0236918162458168,0.6220600162206,0.656862745098039,0.357651245551601,"Compas","Sex","Valid",13.14,"",-0.126768430477977,0.80400933445839,0.732559095417155,0.182386748593779,-0.232648835349324,-0.203960044620221,26,"-+pr1+eop2+-"
"di1","-","eop2","Logistic Regression",0.00580735939965027,1.00798087402876,0.163522966830966,0.0389537065652747,0.00116621032349662,0.612327656123277,0.627272727272727,0.368327402135231,"Compas","Sex","Valid",3.6,"",-0.126768430477977,0.80400933445839,0.734594353782266,0.182386748593779,-0.232648835349324,-0.203960044620221,27,"di1+-+eop2+Logistic Regression"
"di1","gsr_eo2","eop3","-",-0.0174052351471706,0.974377423352121,0.179025778788658,0.00483111266771491,0.0386416861826698,0.644768856447689,0.651219512195122,0.47508896797153,"Compas","Race","Valid",9.83,"",-0.106006299554687,0.827956989247312,0.732202427990305,0.182386748593779,-0.107469493405645,-0.0228337236533959,3,"di1+gsr_eo2+eop3+-"
"di1","pr2","eop3","-",-0.0119686180872383,0.983835487066086,0.167243458206968,0.0103538657240311,0.0104705405131325,0.607461476074615,0.617469879518072,0.364768683274021,"Compas","Sex","Valid",13.11,"",-0.126768430477977,0.80400933445839,0.7347030776819,0.182386748593779,-0.232648835349324,-0.203960044620221,41,"di1+pr2+eop3+-"
"-","-","eop1","Logistic Regression",0.0136309329857718,1.01941672468477,0.16052490683028,0.0316134448476249,0.0772833723653397,0.636658556366586,0.660112359550562,0.418149466192171,"Compas","Race","Valid",0.14,"",-0.106006299554687,0.827956989247312,0.733792183547157,0.182386748593779,-0.107469493405645,-0.0228337236533959,12,"-+-+eop1+Logistic Regression"
"-","egr_fp1","eop2","-",-0.0280134737560227,0.961275492160792,0.158861709364385,0.0163307731830163,-0.0270763614237907,0.64882400648824,0.67479674796748,0.443060498220641,"Compas","Sex","Valid",31.94,"",-0.126768430477977,0.80400933445839,0.665444627713457,0.182386748593779,-0.232648835349324,-0.203960044620221,37,"-+egr_fp1+eop2+-"
"rw1","-","-","Logistic Regression",0.0325839035516455,1.05288207297726,0.182412818711052,0.0571896429398166,0.108313817330211,0.664233576642336,0.665919282511211,0.52846975088968,"Compas","Race","Valid",0.09,"",-0.106006299554687,0.827956989247312,0.726258412843209,0.182386748593779,-0.107469493405645,-0.0228337236533959,15,"rw1+-+-+Logistic Regression"
"di1","-","eop2","Logistic Regression",-0.00480612577386774,0.993028476899445,0.185300618890763,0.0202420911334714,0.00117096018735363,0.618004866180049,0.617571059431525,0.425266903914591,"Compas","Race","Valid",3.65,"",-0.106006299554687,0.827956989247312,0.736965065154786,0.182386748593779,-0.107469493405645,-0.0228337236533959,27,"di1+-+eop2+Logistic Regression"
"-","egr_fp1","-","-",-0.0512653415879222,0.925363693864643,0.175634220681376,-0.0293859899649163,0.0304449648711944,0.663422546634226,0.671328671328671,0.512455516014235,"Compas","Race","Valid",31.39,"",-0.106006299554687,0.827956989247312,0.665444627713457,0.182386748593779,-0.107469493405645,-0.0228337236533959,35,"-+egr_fp1+-+-"
"rw1","-","eop2","Logistic Regression",0.00988378407733248,1.01604089546977,0.196318521235982,0.0347471913490243,0.0731850117096019,0.655312246553122,0.647311827956989,0.5355871886121,"Compas","Race","Valid",0.11,"",-0.106006299554687,0.827956989247312,0.726258412843209,0.182386748593779,-0.107469493405645,-0.0228337236533959,6,"rw1+-+eop2+Logistic Regression"
"rw1","pr2","eop3","-",0.0274519387422613,1.0398203946591,0.160322363571128,0.0492803254637995,0.0772833723653397,0.639902676399027,0.663888888888889,0.425266903914591,"Compas","Race","Valid",11.87,"",-0.106006299554687,0.827956989247312,0.732577658034166,0.182386748593779,-0.107469493405645,-0.0228337236533959,29,"rw1+pr2+eop3+-"
"-","gsr_eo1","-","-",-0.130281307700663,0.817051780675665,0.183905552748175,-0.108891631317398,-0.0339578454332553,0.673965936739659,0.672413793103448,0.555160142348754,"Compas","Race","Valid",6.12,"",-0.106006299554687,0.827956989247312,0.730217553871366,0.182386748593779,-0.107469493405645,-0.0228337236533959,4,"-+gsr_eo1+-+-"
"rw1","gsr_eo2","-","-",-0.130281307700663,0.817051780675665,0.183905552748175,-0.108891631317398,-0.0339578454332553,0.673965936739659,0.672413793103448,0.555160142348754,"Compas","Race","Valid",6.59,"",-0.106006299554687,0.827956989247312,0.730217553871366,0.182386748593779,-0.107469493405645,-0.0228337236533959,4,"rw1+gsr_eo2+-+-"
"-","gsr_eo1","eop2","-",0.0067340067340067,1.00966183574879,0.170576629713495,0.0278201877143879,0.0450819672131147,0.628548256285483,0.641304347826087,0.419928825622776,"Compas","Race","Valid",6.69,"",-0.106006299554687,0.827956989247312,0.730217553871366,0.182386748593779,-0.107469493405645,-0.0228337236533959,2,"-+gsr_eo1+eop2+-"
"rw1","egr_fp2","-","-",-0.0399695883566852,0.940940458995346,0.179461960908729,-0.0173920657300989,0.0339578454332553,0.659367396593674,0.664351851851852,0.51067615658363,"Compas","Race","Valid",33.01,"",-0.106006299554687,0.827956989247312,0.665444627713457,0.182386748593779,-0.107469493405645,-0.0228337236533959,22,"rw1+egr_fp2+-+-"
"-","pr1","-","-",-0.169354838709677,0.774193548387097,0.176915955698436,-0.148242056560834,-0.0731850117096019,0.67558799675588,0.68,0.544483985765125,"Compas","Race","Valid",11.18,"",-0.106006299554687,0.827956989247312,0.732577658034166,0.182386748593779,-0.107469493405645,-0.0228337236533959,30,"-+pr1+-+-"
"rw1","pr2","-","-",-0.169354838709677,0.774193548387097,0.176915955698436,-0.148242056560834,-0.0731850117096019,0.67558799675588,0.68,0.544483985765125,"Compas","Race","Valid",11.33,"",-0.106006299554687,0.827956989247312,0.732577658034166,0.182386748593779,-0.107469493405645,-0.0228337236533959,30,"rw1+pr2+-+-"
"rw1","egr_fp2","eop3","-",-0.0257621626231186,0.964176874458977,0.166480239463898,0.00965049688825953,-0.00846770104451877,0.638280616382806,0.655913978494624,0.434163701067616,"Compas","Sex","Valid",29.39,"",-0.126768430477977,0.80400933445839,0.665444627713457,0.182386748593779,-0.232648835349324,-0.203960044620221,46,"rw1+egr_fp2+eop3+-"
"rw1","gsr_eo2","eop3","-",0.0067340067340067,1.00966183574879,0.171548104388422,0.0291575850862663,0.0362997658079626,0.626926196269262,0.638586956521739,0.418149466192171,"Compas","Race","Valid",6.63,"",-0.106006299554687,0.827956989247312,0.730217553871366,0.182386748593779,-0.107469493405645,-0.0228337236533959,1,"rw1+gsr_eo2+eop3+-"
"rw1","-","roc2","Logistic Regression",-0.0171449281541807,0.966974933473504,0.260812626178791,0.0177262165163764,0.0366849203934692,0.654501216545012,0.611475409836066,0.663701067615658,"Compas","Sex","Valid",6,"",-0.126768430477977,0.80400933445839,0.728069593902976,0.182386748593779,-0.232648835349324,-0.203960044620221,53,"rw1+-+roc2+Logistic Regression"
"-","egr_fp1","cpp2","-",-0.105761920278049,0.858028066338619,0.165528185260302,-0.0877906732044024,-0.0122950819672131,0.661800486618005,0.679900744416873,0.487544483985765,"Compas","Race","Valid",32.79,"",-0.106006299554687,0.827956989247312,0.665782732523296,0.182386748593779,-0.107469493405645,-0.0228337236533959,44,"-+egr_fp1+cpp2+-"
"-","gsr_eo1","roc2","-",0.0222189058969001,1.03925896906595,0.217309492505425,0.0598100346201899,0.0630514146638272,0.655312246553122,0.633528265107212,0.578291814946619,"Compas","Sex","Valid",11.99,"",-0.126768430477977,0.80400933445839,0.730217553871366,0.182386748593779,-0.232648835349324,-0.203960044620221,23,"-+gsr_eo1+roc2+-"
"rw1","gsr_eo2","roc3","-",0.0222189058969001,1.03925896906595,0.217309492505425,0.0598100346201899,0.0630514146638272,0.655312246553122,0.633528265107212,0.578291814946619,"Compas","Sex","Valid",15.53,"",-0.126768430477977,0.80400933445839,0.730217553871366,0.182386748593779,-0.232648835349324,-0.203960044620221,23,"rw1+gsr_eo2+roc3+-"
"-","gsr_eo1","-","-",-0.123203854517546,0.829688789343393,0.183905552748175,-0.0746296015687044,-0.105744853463138,0.673965936739659,0.672413793103448,0.555160142348754,"Compas","Sex","Valid",6.52,"",-0.126768430477977,0.80400933445839,0.730217553871366,0.182386748593779,-0.232648835349324,-0.203960044620221,4,"-+gsr_eo1+-+-"
"rw1","gsr_eo2","-","-",-0.123203854517546,0.829688789343393,0.183905552748175,-0.0746296015687044,-0.105744853463138,0.673965936739659,0.672413793103448,0.555160142348754,"Compas","Sex","Valid",5.94,"",-0.126768430477977,0.80400933445839,0.730217553871366,0.182386748593779,-0.232648835349324,-0.203960044620221,4,"rw1+gsr_eo2+-+-"
"di1","gsr_eo2","-","-",-0.145134137069621,0.792515818485307,0.193739391505389,-0.12248811001915,-0.0491803278688524,0.677210056772101,0.666666666666667,0.583629893238434,"Compas","Race","Valid",9.47,"",-0.106006299554687,0.827956989247312,0.732202427990305,0.182386748593779,-0.107469493405645,-0.0228337236533959,14,"di1+gsr_eo2+-+-"
"di1","-","eop2","Random Forest",0.00148808254807486,1.00230065393946,0.197638773169666,0.0425673761874302,0.000646486157590553,0.631792376317924,0.624423963133641,0.48220640569395,"Compas","Sex","Valid",4.38,"",-0.126768430477977,0.80400933445839,0.694941952044805,0.216256630313188,-0.161591784110885,-0.175109015312849,25,"di1+-+eop2+Random Forest"
"di1","pr2","eop3","-",0.0205550124904963,1.03003610681268,0.172325472188227,0.0378511001614392,0.0790398126463701,0.628548256285483,0.639784946236559,0.423487544483986,"Compas","Race","Valid",15.05,"",-0.106006299554687,0.827956989247312,0.735217527353342,0.182386748593779,-0.107469493405645,-0.0228337236533959,41,"di1+pr2+eop3+-"
"di1","egr_fp2","eop3","-",-0.00302733125826127,0.995257181028724,0.195545496160243,0.0353350355883853,0.0195847277152418,0.645579886455799,0.639198218262806,0.51067615658363,"Compas","Sex","Valid",22.72,"",-0.126768430477977,0.80400933445839,0.663678527295002,0.182386748593779,-0.232648835349324,-0.203960044620221,60,"di1+egr_fp2+eop3+-"
"-","-","eop1","Random Forest",0.00613663516889318,1.00956735246804,0.197437766476136,0.0392212663806658,-0.0017564402810305,0.634225466342255,0.627002288329519,0.487544483985765,"Compas","Race","Valid",0.93,"",-0.106006299554687,0.827956989247312,0.692364400082736,0.218872210800551,-0.0915816380214831,-0.0802107728337237,7,"-+-+eop1+Random Forest"
"di1","gsr_eo2","-","-",-0.145247942693899,0.799216079217258,0.191181209053844,-0.0968700591694381,-0.123085893925565,0.677210056772101,0.668724279835391,0.578291814946619,"Compas","Sex","Valid",9.67,"",-0.126768430477977,0.80400933445839,0.733100063112898,0.182386748593779,-0.232648835349324,-0.203960044620221,14,"di1+gsr_eo2+-+-"
"-","-","roc1","Naive Bayes",0.00381187907730356,1.0526936225392,0.698181145688965,0.00853033834152659,0.00888601561707737,0.480940794809408,0.465789473684211,0.944839857651246,"Compas","Sex","Fail",5.71,"",-0.126768430477977,0.80400933445839,0.528555934468658,0.697042671218297,0.010537570814445,0.0108127978906805,55,"-+-+roc1+Naive Bayes"
"-","-","eop1","Logistic Regression",-0.00695859804715815,0.990601893442057,0.165512488814925,0.035117682310514,-0.0452160024338303,0.606650446066504,0.617737003058104,0.359430604982206,"Compas","Sex","Valid",0.09,"",-0.126768430477977,0.80400933445839,0.733792183547157,0.182386748593779,-0.232648835349324,-0.203960044620221,12,"-+-+eop1+Logistic Regression"
"-","pr1","eop2","-",0.0274519387422613,1.0398203946591,0.166118716300549,0.0469939467821894,0.076112412177986,0.630170316301703,0.647222222222222,0.414590747330961,"Compas","Race","Valid",11.73,"",-0.106006299554687,0.827956989247312,0.732577658034166,0.182386748593779,-0.107469493405645,-0.0228337236533959,26,"-+pr1+eop2+-"
"-","-","-","Naive Bayes",0.00581588709333561,1.08039608629023,0.697042671218297,0.010537570814445,0.0108127978906805,0.480940794809408,0.46572934973638,0.943060498220641,"Compas","Sex","Fail",0.04,"",-0.126768430477977,0.80400933445839,0.528555934468658,0.697042671218297,0.010537570814445,0.0108127978906805,57,"-+-+-+Naive Bayes"
"-","-","cpp1","Naive Bayes",0.00581588709333561,1.08039608629023,0.697042671218297,0.010537570814445,0.0108127978906805,0.480940794809408,0.46572934973638,0.943060498220641,"Compas","Sex","Fail",0.07,"",-0.126768430477977,0.80400933445839,0.528555934468658,0.697042671218297,0.010537570814445,0.0108127978906805,69,"-+-+cpp1+Naive Bayes"
"di1","pr2","-","-",-0.210111871402194,0.720790935989031,0.188523735099738,-0.189876192380191,-0.105971896955503,0.678021086780211,0.671517671517671,0.574733096085409,"Compas","Race","Valid",15.09,"",-0.106006299554687,0.827956989247312,0.735217527353342,0.182386748593779,-0.107469493405645,-0.0228337236533959,39,"di1+pr2+-+-"
"di1","-","eop2","Naive Bayes",-0.0121946019698972,0.885370741482966,0.658784782265693,-0.00036396047041452,-0.0109902646790387,0.500405515004055,0.475763016157989,0.943060498220641,"Compas","Sex","Fail",3.61,"",-0.126768430477977,0.80400933445839,0.665750910894135,0.697042671218297,0.010537570814445,0.0108127978906805,36,"di1+-+eop2+Naive Bayes"
"-","egr_fp1","eop2","-",0.0166992505702183,1.02422308873922,0.166638956832098,0.0399334251261901,0.0544496487119438,0.635847526358475,0.653116531165312,0.428825622775801,"Compas","Race","Valid",31.26,"",-0.106006299554687,0.827956989247312,0.665444627713457,0.182386748593779,-0.107469493405645,-0.0228337236533959,37,"-+egr_fp1+eop2+-"
"rw1","-","cpp2","Logistic Regression",0.0755946562398175,1.12268640930724,0.175022040561597,0.100606561886524,0.131733021077283,0.651257096512571,0.660975609756098,0.48220640569395,"Compas","Race","Valid",0.13,"",-0.106006299554687,0.827956989247312,0.719431347486887,0.182386748593779,-0.107469493405645,-0.0228337236533959,18,"rw1+-+cpp2+Logistic Regression"
"di1","-","roc2","Random Forest",0.00890717605423619,1.01715726535037,0.262980632674552,0.0419705681554537,0.0471174323090965,0.635036496350365,0.595890410958904,0.619217081850534,"Compas","Sex","Valid",10.38,"",-0.126768430477977,0.80400933445839,0.695553192504946,0.216256630313188,-0.161591784110885,-0.175109015312849,38,"di1+-+roc2+Random Forest"
"di1","-","-","Logistic Regression",-0.185538177473661,0.74923850416529,0.19322911887594,-0.163617184705065,-0.102459016393443,0.667477696674777,0.659663865546218,0.558718861209964,"Compas","Race","Valid",3.57,"",-0.106006299554687,0.827956989247312,0.736965065154786,0.182386748593779,-0.107469493405645,-0.0228337236533959,51,"di1+-+-+Logistic Regression"
"di1","gsr_eo2","roc3","-",0.0376615618551103,1.07890993912499,0.261562986695272,0.0620257160293777,0.118852459016393,0.655312246553122,0.611745513866232,0.667259786476868,"Compas","Race","Valid",17.34,"",-0.106006299554687,0.827956989247312,0.732202427990305,0.182386748593779,-0.107469493405645,-0.0228337236533959,17,"di1+gsr_eo2+roc3+-"
"-","-","eop1","Random Forest",0.000460495459003063,1.00075150300601,0.225739820265268,0.0284884774806667,0.0279003143697394,0.618004866180049,0.59538784067086,0.505338078291815,"Compas","Sex","Valid",1.01,"",-0.126768430477977,0.80400933445839,0.693301812241781,0.216256630313188,-0.161591784110885,-0.175109015312849,7,"-+-+eop1+Random Forest"
"-","-","eop1","Naive Bayes",0.0100712062422718,1.14792084168337,0.698668829396835,0.0138270444986556,0.0173917452591015,0.480129764801298,0.465320456540825,0.943060498220641,"Compas","Sex","Fail",0.06,"",-0.126768430477977,0.80400933445839,0.528555934468658,0.697042671218297,0.010537570814445,0.0108127978906805,48,"-+-+eop1+Naive Bayes"
"rw1","-","eop2","Random Forest",-0.0360678804417345,0.946354734786028,0.200300265055361,-0.0114920933625736,0.0118775986208295,0.631792376317924,0.622727272727273,0.487544483985765,"Compas","Sex","Valid",0.96,"",-0.126768430477977,0.80400933445839,0.696262549655001,0.216256630313188,-0.161591784110885,-0.175109015312849,21,"rw1+-+eop2+Random Forest"
"rw1","-","roc2","Logistic Regression",0.0563158466384273,1.10619559651818,0.224022554695956,0.0782556150472142,0.146370023419204,0.657745336577453,0.631578947368421,0.597864768683274,"Compas","Race","Valid",6.38,"",-0.106006299554687,0.827956989247312,0.726258412843209,0.182386748593779,-0.107469493405645,-0.0228337236533959,53,"rw1+-+roc2+Logistic Regression"
"-","egr_fp1","roc2","-",0.0639187574671445,1.10459433040078,0.178906873722184,0.086488562469749,0.139344262295082,0.656123276561233,0.661971830985915,0.501779359430605,"Compas","Race","Valid",35.74,"",-0.106006299554687,0.827956989247312,0.665444627713457,0.182386748593779,-0.107469493405645,-0.0228337236533959,19,"-+egr_fp1+roc2+-"
"rw1","egr_fp2","roc3","-",0.0639187574671445,1.10459433040078,0.178906873722184,0.086488562469749,0.139344262295082,0.656123276561233,0.661971830985915,0.501779359430605,"Compas","Race","Valid",39.43,"",-0.106006299554687,0.827956989247312,0.665444627713457,0.182386748593779,-0.107469493405645,-0.0228337236533959,19,"rw1+egr_fp2+roc3+-"
"rw1","-","-","Naive Bayes",0.0165778365241121,1.27827082736902,0.700947491595969,0.0239484549961368,0.0135381807118953,0.480129764801298,0.465441819772528,0.94661921708185,"Compas","Sex","Fail",0.05,"",-0.126768430477977,0.80400933445839,0.526495483980461,0.697042671218297,0.010537570814445,0.0108127978906805,49,"rw1+-+-+Naive Bayes"
"rw1","-","cpp2","Naive Bayes",0.0165778365241121,1.27827082736902,0.700947491595969,0.0239484549961368,0.0135381807118953,0.480129764801298,0.465441819772528,0.94661921708185,"Compas","Sex","Fail",0.08,"",-0.126768430477977,0.80400933445839,0.526495483980461,0.697042671218297,0.010537570814445,0.0108127978906805,54,"rw1+-+cpp2+Naive Bayes"
"rw1","-","roc2","Naive Bayes",0.0165778365241121,1.27827082736902,0.700947491595969,0.0239484549961368,0.0135381807118953,0.480129764801298,0.465441819772528,0.94661921708185,"Compas","Sex","Fail",5.66,"",-0.126768430477977,0.80400933445839,0.526495483980461,0.697042671218297,0.010537570814445,0.0108127978906805,59,"rw1+-+roc2+Naive Bayes"
"-","-","-","Logistic Regression",-0.264396878864111,0.686195623570373,0.182386748593779,-0.232648835349324,-0.203960044620221,0.672343876723439,0.672489082969432,0.548042704626335,"Compas","Sex","Valid",0.08,"",-0.126768430477977,0.80400933445839,0.733792183547157,0.182386748593779,-0.232648835349324,-0.203960044620221,10,"-+-+-+Logistic Regression"
"-","gsr_eo1","roc2","-",0.0896871945259042,1.18402139394952,0.235587131728896,0.112163292577706,0.180327868852459,0.656934306569343,0.624775583482944,0.619217081850534,"Compas","Race","Valid",12.21,"",-0.106006299554687,0.827956989247312,0.730217553871366,0.182386748593779,-0.107469493405645,-0.0228337236533959,23,"-+gsr_eo1+roc2+-"
"rw1","gsr_eo2","roc3","-",0.0896871945259042,1.18402139394952,0.235587131728896,0.112163292577706,0.180327868852459,0.656934306569343,0.624775583482944,0.619217081850534,"Compas","Race","Valid",12.15,"",-0.106006299554687,0.827956989247312,0.730217553871366,0.182386748593779,-0.107469493405645,-0.0228337236533959,23,"rw1+gsr_eo2+roc3+-"
"rw1","egr_fp2","-","-",-0.123932972327634,0.835456223180825,0.175713121676657,-0.0817816839112842,-0.101561707737552,0.662611516626115,0.670560747663551,0.51067615658363,"Compas","Sex","Valid",30.37,"",-0.126768430477977,0.80400933445839,0.665444627713457,0.182386748593779,-0.232648835349324,-0.203960044620221,22,"rw1+egr_fp2+-+-"
"rw1","egr_fp2","cpp3","-",-0.143640708156837,0.816510579257718,0.161605029997167,-0.130931311685852,-0.0327868852459017,0.657745336577453,0.680412371134021,0.469750889679715,"Compas","Race","Valid",32.88,"",-0.106006299554687,0.827956989247312,0.65436009355559,0.182386748593779,-0.107469493405645,-0.0228337236533959,42,"rw1+egr_fp2+cpp3+-"
"di1","egr_fp2","-","-",-0.0646058073593997,0.907424605308177,0.189271083936402,-0.0319476375721174,-0.0264679038637056,0.647201946472019,0.645308924485126,0.501779359430605,"Compas","Sex","Valid",22.52,"",-0.126768430477977,0.80400933445839,0.663678527295002,0.182386748593779,-0.232648835349324,-0.203960044620221,61,"di1+egr_fp2+-+-"
"rw1","egr_fp2","eop3","-",0.0289182144020853,1.04225687418164,0.168781553397247,0.0526377043167696,0.0562060889929743,0.629359286293593,0.643835616438356,0.418149466192171,"Compas","Race","Valid",32.96,"",-0.106006299554687,0.827956989247312,0.665444627713457,0.182386748593779,-0.107469493405645,-0.0228337236533959,46,"rw1+egr_fp2+eop3+-"
"-","pr1","-","-",-0.250889012066687,0.692922302939212,0.190076061193332,-0.219566592878223,-0.187278166514552,0.672343876723439,0.665966386554622,0.564056939501779,"Compas","Sex","Valid",14.13,"",-0.126768430477977,0.80400933445839,0.732559095417155,0.182386748593779,-0.232648835349324,-0.203960044620221,30,"-+pr1+-+-"
"di1","-","eop2","Naive Bayes",-0.0160747257521451,0.867383512544803,0.656374583624429,-0.00735716991398929,-0.0228337236533958,0.494728304947283,0.472196900638104,0.921708185053381,"Compas","Race","Fail",3.58,"",-0.106006299554687,0.827956989247312,0.653307327990835,0.697042671218297,-0.0340506278691531,-0.0649882903981265,36,"di1+-+eop2+Naive Bayes"
"di1","egr_fp2","eop3","-",0.0180026067122842,1.02537022155895,0.164941682590376,0.0367120445055061,0.0550351288056207,0.619626926196269,0.635568513119534,0.387900355871886,"Compas","Race","Valid",36.93,"",-0.106006299554687,0.827956989247312,0.65946083552991,0.182386748593779,-0.107469493405645,-0.0228337236533959,60,"di1+egr_fp2+eop3+-"
"rw1","pr2","-","-",-0.250889012066687,0.692922302939212,0.190076061193332,-0.219566592878223,-0.187278166514552,0.672343876723439,0.665966386554622,0.564056939501779,"Compas","Sex","Valid",13.56,"",-0.126768430477977,0.80400933445839,0.732559095417155,0.182386748593779,-0.232648835349324,-0.203960044620221,30,"rw1+pr2+-+-"
"di1","pr2","-","-",-0.269927088218991,0.669620490981964,0.197685324994081,-0.238675526470606,-0.20461920697698,0.673154906731549,0.660606060606061,0.581850533807829,"Compas","Sex","Valid",13.13,"",-0.126768430477977,0.80400933445839,0.7347030776819,0.182386748593779,-0.232648835349324,-0.203960044620221,39,"di1+pr2+-+-"
"rw1","-","eop2","Random Forest",0.0256598240469208,1.04048322837682,0.201960274647736,0.0614790174155901,-0.0111241217798594,0.6220600162206,0.611627906976744,0.46797153024911,"Compas","Race","Valid",0.99,"",-0.106006299554687,0.827956989247312,0.692168166702908,0.218872210800551,-0.0915816380214831,-0.0802107728337237,21,"rw1+-+eop2+Random Forest"
"di1","-","-","Naive Bayes",-0.0294759732230418,0.733582549714814,0.665298353931657,-0.0166602201289373,-0.0310566879626813,0.500405515004055,0.476021314387211,0.953736654804271,"Compas","Sex","Fail",3.5,"",-0.126768430477977,0.80400933445839,0.665750910894135,0.697042671218297,0.010537570814445,0.0108127978906805,62,"di1+-+-+Naive Bayes"
"di1","-","cpp2","Naive Bayes",-0.0294759732230418,0.733582549714814,0.665298353931657,-0.0166602201289373,-0.0310566879626813,0.500405515004055,0.476021314387211,0.953736654804271,"Compas","Sex","Fail",3.57,"",-0.126768430477977,0.80400933445839,0.665750910894135,0.697042671218297,0.010537570814445,0.0108127978906805,72,"di1+-+cpp2+Naive Bayes"
