,Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Score,Rank,Ovr_Rank,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Orig AUC
437,rw,-,eop,Logistic Regression,0.01310914790538615,4.172413793103448,1.1499055830556602,0.01384180790960452,0.02768361581920904,0.7466666666666667,0.7378566928231857,0.7466666666666667,German,Age,Fail,{0.06},0.6831852890758922,0.7071887784921099,-0.2141635793673411,3,74.0,21.0,0.15306224750716746,-0.1785124480039733,-0.17570621468926556,0.6831852890758934
438,-,-,eop,Logistic Regression,0.01310914790538615,4.172413793103448,1.1499055830556602,0.01384180790960452,0.02768361581920904,0.7466666666666667,0.7378566928231857,0.7466666666666667,German,Age,Fail,{0.07},0.6831852890758922,0.7071887784921099,-0.2141635793673411,3,74.0,27.0,0.15306224750716746,-0.1785124480039733,-0.17570621468926556,0.6831852890758934
439,di,mfc_sr,cpp,-,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.3171258779038358,0.3166413555355647,0.3171258779038358,Compas,Race,Fail,{431.37},0.32397887910895945,0.8148148148148148,-0.11345218800648305,3,75.0,32.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
440,di,mfc_fdr,cpp,-,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.3171258779038358,0.3166413555355647,0.3171258779038358,Compas,Race,Fail,{440.23},0.32397887910895945,0.8148148148148148,-0.11345218800648305,3,75.0,33.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
441,-,mfc_fdr,cpp,-,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.6066666666666667,0.5507894736842106,0.6066666666666667,German,Sex,Fail,{1.7},0.3076983013869409,0.8944854537559705,-0.07529436066928319,3,76.0,24.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
442,rw,mfc_sr,cpp,-,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.6066666666666667,0.5507894736842106,0.6066666666666667,German,Sex,Fail,{1.61},0.3076983013869409,0.8944854537559705,-0.07529436066928319,3,76.0,25.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
443,rw,mfc_fdr,cpp,-,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.6066666666666667,0.5507894736842106,0.6066666666666667,German,Sex,Fail,{1.92},0.3076983013869409,0.8944854537559705,-0.07529436066928319,3,76.0,28.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
444,-,mfc_sr,cpp,-,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.6066666666666667,0.5507894736842106,0.6066666666666667,German,Sex,Fail,{1.54},0.3076983013869409,0.8944854537559705,-0.07529436066928319,3,76.0,31.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
445,di,-,eop,Naive Bayes,0.0013227094222233052,6.145339652448658,0.2918916721100977,0.004236673735341562,0.008473347470683124,0.7727172230820252,0.8409131873325771,0.7727172230820252,Adult,Race,Valid,{5.64},0.8068790105653735,0.6257502431888162,-0.10015269841656617,3,76.0,37.0,0.0942743222984947,-0.11429933521939972,-0.11029769442601862,0.806527198874652
446,di,pr,cpp,-,-0.008483848751444034,0.9530050609934316,0.07528215057653655,0.1596884128529698,0.3193768257059396,0.83440194561132,0.8272265170844092,0.83440194561132,Adult,Race,Valid,{128.29},0.7504166692611204,0.6486373297316539,-0.09319459255309692,3,77.0,56.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
447,-,mfc_fdr,eop,-,-0.05197163005116448,0.7960047566646551,0.04861867057993463,0.13777714648132974,0.17745302713987476,0.8341808534158744,0.8256987458951452,0.8341808534158744,Adult,Sex,Valid,{69.07},0.7232380206026683,0.3747886768763595,-0.19364773603376906,3,78.0,38.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
448,-,-,-,Random Forest,-0.10094257210098984,0.573290017771294,0.11726572472135548,-0.045729456943690655,-0.044666425455788035,0.8481020122355717,0.8434372369196598,0.8481020122355717,Adult,Race,-,-,0.7789548876932747,0.6298416827134742,-0.09825523584016572,0,79.0,1.0,0.11726572472135548,-0.045729456943690655,-0.044666425455788035,0.7789548876932747
449,di,-,eop,Random Forest,0.0014735660210126573,6.8117443868739205,0.2978299318403569,0.0045313964386129325,0.009062792877225868,0.8251160734026088,0.8205506499652675,0.8251160734026088,Adult,Race,Valid,{6.88},0.7566728763687134,0.6384015357894959,-0.09782595367966733,3,79.0,22.0,0.11726572472135548,-0.045729456943690655,-0.044666425455788035,0.7789548876932747
450,-,mfc_fdr,cpp,-,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.61,0.558716814159292,0.61,German,Age,Fail,{1.66},0.28915381019167835,0.7071887784921099,-0.2141635793673411,3,80.0,24.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
451,rw,mfc_sr,cpp,-,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.61,0.558716814159292,0.61,German,Age,Fail,{1.65},0.28915381019167835,0.7071887784921099,-0.2141635793673411,3,80.0,25.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
452,rw,mfc_fdr,cpp,-,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.61,0.558716814159292,0.61,German,Age,Fail,{1.66},0.28915381019167835,0.7071887784921099,-0.2141635793673411,3,80.0,28.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
453,-,mfc_sr,cpp,-,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.61,0.558716814159292,0.61,German,Age,Fail,{1.61},0.28915381019167835,0.7071887784921099,-0.2141635793673411,3,80.0,31.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
454,-,-,-,Logistic Regression,-0.05067111151431227,0.7784970299894438,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.8282597479177413,0.8225591265077271,0.8282597479177413,Adult,Race,-,-,0.7521652371824058,0.6298416827134742,-0.09825523584016572,2,81.0,2.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
455,rw,-,cpp,Logistic Regression,-0.108173110865319,0.602025974025974,0.0,0.0,0.0,0.8175989387574618,0.8071604916095436,0.8175989387574618,Adult,Race,Valid,{1.06},0.7131640605953289,0.602025974025974,-0.108173110865319,3,81.0,10.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
456,rw,-,eop,Logistic Regression,-0.0020274832563826487,0.24983119513842,0.7677123905892421,-0.0016267324406859288,-0.0032534648813718576,0.6634251755807672,0.6631610620224146,0.6634251755807672,Compas,Sex,Valid,{0.82},0.6563042197173707,0.8789515683506229,-0.07197474314287278,3,81.0,21.0,0.1953092920035432,-0.3205832942098192,-0.2127554615926711,0.6563042197173702
457,-,-,eop,Logistic Regression,-0.0020274832563826487,0.24983119513842,0.7677123905892421,-0.0016267324406859288,-0.0032534648813718576,0.6634251755807672,0.6631610620224146,0.6634251755807672,Compas,Sex,Valid,{0.69},0.6563042197173707,0.8789515683506229,-0.07197474314287278,3,81.0,27.0,0.1953092920035432,-0.3205832942098192,-0.2127554615926711,0.6563042197173702
458,rw,mfc_sr,eop,-,0.0013837858672018032,6.414754098360658,0.29872372007206105,0.0044337959903062345,0.008867591980612469,0.8255582577934999,0.8173440114906042,0.8255582577934999,Adult,Race,Valid,{64.91},0.7159624879875401,0.6126450543378155,-0.10572325120552342,3,82.0,39.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
459,-,-,cpp,Naive Bayes,-0.2125870376244204,0.350937871084518,0.0,0.0,0.0,0.8076497899624143,0.8348523886012263,0.8076497899624143,Adult,Sex,Valid,{0.45},0.8021926478353367,0.350937871084518,-0.2125870376244204,3,83.0,11.0,0.0942743222984947,-0.2162320245245655,-0.2271238801359277,0.806527198874652
460,rw,mfc_fdr,eop,-,-0.0008103727714748784,0.5,0.7677123905892422,-0.0005110630110630108,-0.001022126022126022,0.5164775796866559,0.43224384335894905,0.5164775796866559,Compas,Race,Fail,{502.37},0.483619335616969,0.8148148148148148,-0.11345218800648305,3,83.0,36.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
461,-,mfc_fdr,eop,-,-0.0008103727714748784,0.5,0.7677123905892422,-0.0005110630110630108,-0.001022126022126022,0.5164775796866559,0.43224384335894905,0.5164775796866559,Compas,Race,Fail,{401.02},0.483619335616969,0.8148148148148148,-0.11345218800648305,3,83.0,38.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
462,rw,mfc_sr,eop,-,-0.0008103727714748784,0.5,0.7677123905892422,-0.0005110630110630108,-0.001022126022126022,0.5164775796866559,0.43224384335894905,0.5164775796866559,Compas,Race,Fail,{474.29},0.483619335616969,0.8148148148148148,-0.11345218800648305,3,83.0,39.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
463,-,mfc_sr,eop,-,-0.0008103727714748784,0.5,0.7677123905892422,-0.0005110630110630108,-0.001022126022126022,0.5164775796866559,0.43224384335894905,0.5164775796866559,Compas,Race,Fail,{568.31},0.483619335616969,0.8148148148148148,-0.11345218800648305,3,83.0,43.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
464,di,mfc_sr,cpp,-,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.6133333333333333,0.554410480349345,0.6133333333333333,German,Age,Fail,{1.47},0.2974910394265233,0.7071887784921099,-0.2141635793673411,3,84.0,32.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
465,di,mfc_fdr,cpp,-,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.6133333333333333,0.554410480349345,0.6133333333333333,German,Age,Fail,{1.82},0.2974910394265233,0.7071887784921099,-0.2141635793673411,3,84.0,33.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
466,rw,-,cpp,Naive Bayes,-0.19378164222474625,0.3704149399329484,0.0,0.0,0.0,0.8067654211806323,0.8294516681407389,0.8067654211806323,Adult,Sex,Valid,{0.57},0.7868536570558252,0.3704149399329484,-0.19378164222474625,3,86.0,13.0,0.0942743222984947,-0.2162320245245655,-0.2271238801359277,0.806527198874652
467,di,-,eop,Naive Bayes,-0.0008103727714748784,0.5,0.7677123905892422,-0.0005110630110630108,-0.001022126022126022,0.4970286331712588,0.5887254772533712,0.4970286331712588,Compas,Race,Fail,{15.85},0.5273478678371278,0.8148148148148148,-0.11345218800648305,3,87.0,37.0,0.7109277576870648,-0.004803793735223229,0.002044252044252043,0.5086146986939131
468,di,-,cpp,Naive Bayes,-0.2125870376244204,0.350937871084518,0.0,0.0,0.0,0.8133981870439974,0.8280993369353356,0.8133981870439974,Adult,Sex,Valid,{5.96},0.7887396551776965,0.350937871084518,-0.2125870376244204,3,88.0,14.0,0.0942743222984947,-0.2162320245245655,-0.2271238801359277,0.806527198874652
469,-,-,eop,Random Forest,-0.0020274832563826487,0.24983119513842,0.7677123905892421,-0.0016267324406859288,-0.0032534648813718576,0.6531604538087521,0.6525920726733377,0.6531604538087521,Compas,Sex,Valid,{3.14},0.6502850240298266,0.8789515683506229,-0.07197474314287278,3,90.0,15.0,0.23007071998199616,-0.188947186246864,-0.17113812544045104,0.650850669947339
470,-,pr,cpp,-,-0.07841335757892291,0.5700403373670699,0.0994087731906734,0.21507537688442213,0.43015075376884426,0.8412558036701304,0.8343258888090315,0.8412558036701304,Adult,Sex,Valid,{160.15},0.7563853531970923,0.3248370565699786,-0.21607820158020952,3,90.0,58.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
471,-,-,-,Random Forest,-0.1311627244229125,0.8470110398702078,0.09417291659814707,-0.06470571801080274,-0.04457627118644065,0.7683333333333329,0.7624603619926834,0.7683333333333329,German,Age,-,-,0.6663160355306218,0.7071887784921101,-0.2141635793673409,2,91.0,1.0,0.09417291659814707,-0.06470571801080274,-0.04457627118644065,0.6663160355306218
472,rw,mfc_fdr,cpp,-,-0.07408302230516306,0.6990037121032621,0.016496138671801514,0.036027263875365145,0.07205452775073029,0.8284324563342914,0.8192437360761121,0.8284324563342914,Adult,Race,Valid,{51.31},0.72720629746553,0.6486373297316539,-0.09319459255309692,4,91.0,28.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
473,di,mfc_fdr,eop,-,0.04585829374096262,1.3148936170212766,1.2072888297497704,0.009169260924708857,0.009863945578231292,0.6,0.5544642857142857,0.6,German,Sex,Fail,{2.04},0.3017765310892941,0.8944854537559705,-0.07529436066928319,3,91.0,48.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
474,di,mfc_sr,eop,-,0.04585829374096262,1.3148936170212766,1.2072888297497704,0.009169260924708857,0.009863945578231292,0.6,0.5544642857142857,0.6,German,Sex,Fail,{1.85},0.3017765310892941,0.8944854537559705,-0.07529436066928319,3,91.0,49.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
475,di,-,cpp,Logistic Regression,-0.1224446060203846,0.5458227244753895,0.0,0.0,0.0,0.8145036480212249,0.8028140281867637,0.8145036480212249,Adult,Race,Valid,{6.88},0.6990589733190162,0.5458227244753895,-0.1224446060203846,3,92.0,6.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
476,-,mfc_fdr,eop,-,0.0014735660210126573,6.8117443868739205,0.2978299318403569,0.0045313964386129325,0.009062792877225868,0.8233473358390448,0.814285456928616,0.8233473358390448,Adult,Race,Valid,{73.81},0.7155178973213511,0.6384015357894959,-0.09782595367966733,3,93.0,38.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
477,-,mfc_sr,eop,-,0.0014735660210126573,6.8117443868739205,0.2978299318403569,0.0045313964386129325,0.009062792877225868,0.8233473358390448,0.814285456928616,0.8233473358390448,Adult,Race,Valid,{71.53},0.7155178973213511,0.6384015357894959,-0.09782595367966733,3,93.0,43.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
478,rw,-,eop,Naive Bayes,-0.0008103727714748784,0.5,0.7677123905892422,-0.0005110630110630108,-0.001022126022126022,0.4759589411129119,0.5435572522516539,0.4759589411129119,Compas,Race,Fail,{1.7},0.5086146986939138,0.8148148148148148,-0.11345218800648305,3,95.0,44.0,0.7109277576870648,-0.004803793735223229,0.002044252044252043,0.5086146986939131
479,-,-,eop,Naive Bayes,-0.0008103727714748784,0.5,0.7677123905892422,-0.0005110630110630108,-0.001022126022126022,0.4759589411129119,0.5435572522516539,0.4759589411129119,Compas,Race,Fail,{0.15},0.5086146986939138,0.8148148148148148,-0.11345218800648305,3,95.0,45.0,0.7109277576870648,-0.004803793735223229,0.002044252044252043,0.5086146986939131
480,di,pr,cpp,-,0.06712046279905826,1.112884414707507,0.03330904100060705,0.1456859971711457,0.0,0.36142625607779577,0.36549344513493376,0.36142625607779577,Compas,Sex,Fail,{97.58},0.36450265185042574,0.8789515683506229,-0.07197474314287278,4,95.0,56.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
481,-,-,cpp,Logistic Regression,-0.20585821154366865,0.34343869055010995,0.0,0.0,0.0,0.8244527968162724,0.8142657496846163,0.8244527968162724,Adult,Sex,Valid,{0.81},0.719697304027803,0.34343869055010995,-0.20585821154366865,3,96.0,7.0,0.1317133019031189,-0.17054753774558773,-0.2124908764389769,0.7521652371824058
482,rw,mfc_sr,eop,-,0.0018875186769460872,1.009633289301069,0.08908589111488191,0.2277074678774998,0.36450584484590864,0.8324121158523105,0.8237141676122801,0.8324121158523105,Adult,Sex,Valid,{43.15},0.7359294991133936,0.3814418466548813,-0.19071534151302644,3,97.0,39.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
483,rw,-,eop,Naive Bayes,0.0013837858672018032,6.414754098360658,0.29872372007206105,0.0044337959903062345,0.008867591980612469,0.8109661728940969,0.8198744350562183,0.8109661728940969,Adult,Race,Valid,{0.29},0.7742869633266293,0.6126450543378155,-0.10572325120552342,3,98.0,44.0,0.0942743222984947,-0.11429933521939972,-0.11029769442601862,0.806527198874652
484,-,-,-,Random Forest,-0.13416649452592433,0.8480389963990724,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.7699999999999997,0.7667663810732444,0.7699999999999997,German,Sex,-,-,0.6645628798503977,0.8944854537559714,-0.07529436066928329,0,100.0,1.0,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.6645628798503977
485,rw,pr,cpp,-,-0.11271856541077355,0.5853030303030303,0.0006634966515662124,-0.013888888888888895,-0.02777777777777779,0.8277691797479549,0.8194356733994357,0.8277691797479549,Adult,Race,Valid,{123.92},0.7375569396433365,0.602025974025974,-0.108173110865319,3,100.0,59.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
486,-,-,-,Naive Bayes,0.003337773965728043,1.0588083984437773,0.7109277576870648,0.004545899772701533,0.0048390885600188005,0.4759589411129123,0.5435572522516527,0.4759589411129123,Compas,Sex,-,-,0.5086146986939131,0.8789515683506244,-0.07197474314287261,2,101.0,3.0,0.7109277576870648,0.004545899772701533,0.0048390885600188005,0.5086146986939131
487,rw,-,eop,Random Forest,-0.0020274832563826487,0.24983119513842,0.7677123905892421,-0.0016267324406859288,-0.0032534648813718576,0.6472177201512695,0.6465000009731044,0.6472177201512695,Compas,Sex,Valid,{3.04},0.6440281126666652,0.8789515683506229,-0.07197474314287278,3,101.0,19.0,0.23007071998199616,-0.188947186246864,-0.17113812544045104,0.650850669947339
488,rw,mfc_fdr,eop,-,0.04585829374096262,1.3148936170212766,1.2072888297497704,0.009169260924708857,0.009863945578231292,0.6066666666666667,0.5507894736842106,0.6066666666666667,German,Sex,Fail,{1.82},0.3076983013869409,0.8944854537559705,-0.07529436066928319,3,101.0,36.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
489,-,mfc_fdr,eop,-,0.04585829374096262,1.3148936170212766,1.2072888297497704,0.009169260924708857,0.009863945578231292,0.6066666666666667,0.5507894736842106,0.6066666666666667,German,Sex,Fail,{1.29},0.3076983013869409,0.8944854537559705,-0.07529436066928319,3,101.0,38.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
490,rw,mfc_sr,eop,-,0.04585829374096262,1.3148936170212766,1.2072888297497704,0.009169260924708857,0.009863945578231292,0.6066666666666667,0.5507894736842106,0.6066666666666667,German,Sex,Fail,{1.63},0.3076983013869409,0.8944854537559705,-0.07529436066928319,3,101.0,39.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
