Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Orig Mean Difference,Orig Disparate Impact,Accuracy,Precision,Recall,AUC,Dataset,Sens_Attr,Valid,Time,Failed,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
di1,egr_fp2,cpp3,-,62.0,-0.1277839570506476,0.8342459528543028,0.18572138099324437,-0.10461287757085158,-0.08978529603122964,-0.11192755362100526,0.824775485020909,0.6374695863746959,0.635036496350365,0.46774193548387094,0.628430904022302,Compas,Sex,Valid,{24.04},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,3,72.5,70.0,62.0
rw1,-,-,Random Forest,62.0,-0.12715337928376869,0.8137818251779646,0.2369638574053877,-0.1075865949471018,-0.07436564736499673,-0.11192755362100526,0.824775485020909,0.6326034063260341,0.6011560693641619,0.5591397849462365,0.6776344086021506,Compas,Sex,Valid,{1.0},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,3,71.0,71.5,62.0
di1,egr_fp2,-,-,64.0,-0.08289470227095586,0.8893111916734884,0.1798286556387764,-0.04795826736362857,-0.08536109303838646,-0.11192755362100526,0.824775485020909,0.6342254663422546,0.6361323155216285,0.44802867383512546,0.6322846143634675,Compas,Sex,Valid,{23.74},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,76.25,67.0,64.0
rw1,pr2,eop3,-,64.0,-0.016294304656641723,0.9782423108408372,0.16068413878771695,0.003420478907719071,0.010735198438516669,-0.11192755362100526,0.824775485020909,0.6171938361719383,0.6319018404907976,0.36917562724014336,0.7049236691889023,Compas,Sex,Valid,{12.97},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,74.75,68.5,64.0
-,-,-,Random Forest,66.0,-0.151167882572407,0.7855305666003976,0.236151889930824,-0.1375259550477442,-0.08126219908913468,-0.11192755362100526,0.824775485020909,0.6317923763179237,0.6007751937984496,0.5555555555555556,0.6776821983273595,Compas,Sex,Valid,{0.97},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,1,72.5,71.0,66.0
di1,pr2,eop3,-,66.0,-0.04524955436720146,0.9356731073804244,0.19420173315705108,-0.03695584307973432,0.002280839043383609,-0.06828877005347589,0.8848685199098423,0.6180048661800487,0.607940446650124,0.4390681003584229,0.7072069560600026,Compas,Race,Valid,{12.43},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,78.5,65.0,66.0
rw1,-,-,Random Forest,68.0,-0.10165775401069521,0.8440738209159262,0.23316873642540312,-0.08712186992641821,-0.0694367568186589,-0.06828877005347589,0.8848685199098423,0.6342254663422546,0.6042884990253411,0.5555555555555556,0.6740793840435418,Compas,Race,Valid,{0.97},,0.23010163624803542,-0.10101670220136647,-0.06895005057927583,2,71.75,72.0,68.0
-,-,roc1,Random Forest,69.0,-0.011486149184190109,0.9800965201159454,0.24440293765974053,0.01979586207429951,0.0071567989590110015,-0.11192755362100526,0.824775485020909,0.6309813463098135,0.5966228893058161,0.5698924731182796,0.6735138722952344,Compas,Sex,Valid,{7.86},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,3,74.0,71.5,69.0
-,pr1,cpp2,-,69.0,-0.4618181818181818,0.5381818181818182,0.1765477666814109,-0.4691815525286327,-0.3210161662817552,-0.06828877005347589,0.8848685199098423,0.6309813463098135,0.6351706036745407,0.4336917562724014,0.6669759723881589,Compas,Race,Valid,{11.16},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,2,73.5,72.0,69.0
rw1,pr2,cpp3,-,69.0,-0.4618181818181818,0.5381818181818182,0.1765477666814109,-0.4691815525286327,-0.3210161662817552,-0.06828877005347589,0.8848685199098423,0.6309813463098135,0.6351706036745407,0.4336917562724014,0.6669759723881589,Compas,Race,Valid,{11.05},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,2,73.5,72.0,69.0
-,gsr_eo1,cpp2,-,72.0,-0.4315151515151515,0.5684848484848485,0.16611871630054892,-0.43874310694254604,-0.29330254041570436,-0.06828877005347589,0.8848685199098423,0.6301703163017032,0.6432584269662921,0.4103942652329749,0.6652263374485597,Compas,Race,Valid,{6.53},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,2,75.25,72.0,72.0
di1,egr_fp2,cpp3,-,72.0,-0.170873440285205,0.7793785960874569,0.1912541908919015,-0.16274400234057884,-0.1090508274006069,-0.06828877005347589,0.8848685199098423,0.6342254663422546,0.6276849642004774,0.471326164874552,0.641112438603478,Compas,Race,Valid,{24.81},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,76.25,71.0,72.0
rw1,gsr_eo2,cpp3,-,72.0,-0.4315151515151515,0.5684848484848485,0.16611871630054892,-0.43874310694254604,-0.29330254041570436,-0.06828877005347589,0.8848685199098423,0.6301703163017032,0.6432584269662921,0.4103942652329749,0.6652263374485597,Compas,Race,Valid,{6.72},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,2,75.25,72.0,72.0
-,egr_fp1,eop2,-,75.0,-0.05176430404358001,0.9265593936381709,0.19144428914638345,-0.03232251721324225,-0.004489264801561421,-0.11192755362100526,0.824775485020909,0.6317923763179237,0.625,0.4659498207885305,0.6367887959644232,Compas,Sex,Valid,{31.64},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,80.75,67.0,75.0
di1,-,-,Random Forest,75.0,-0.178235294117647,0.7345985401459855,0.2536072820829781,-0.17171029246437147,-0.10091997022503008,-0.06828877005347589,0.8848685199098423,0.6301703163017032,0.592391304347826,0.5860215053763441,0.6775202442585955,Compas,Race,Valid,{3.58},,0.23010163624803542,-0.10101670220136647,-0.06895005057927583,1,75.25,72.5,75.0
-,pr1,eop2,-,77.0,-0.05410873440285213,0.9266565992147386,0.17914491036660987,-0.039458076007719334,-0.04864199415952519,-0.06828877005347589,0.8848685199098423,0.6171938361719383,0.6168478260869565,0.4068100358422939,0.7060586751626179,Compas,Race,Valid,{11.21},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,83.25,65.0,77.0
di1,-,roc2,Random Forest,78.0,-0.08093290477399917,0.8618663956112946,0.2730786154908057,-0.05315714793780471,-0.051333767078724835,-0.11192755362100526,0.824775485020909,0.6285482562854826,0.5844594594594594,0.6200716845878136,0.6718930041152263,Compas,Sex,Valid,{9.87},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,3,78.0,70.5,78.0
di1,gsr_eo2,eop3,-,79.0,-0.050311942959001765,0.9304160246533129,0.18628520295405862,-0.03829942204358555,-0.028467543374114834,-0.06828877005347589,0.8848685199098423,0.616382806163828,0.6109660574412533,0.41935483870967744,0.7064701977963626,Compas,Race,Valid,{8.56},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,84.0,65.0,79.0
-,-,eop1,Logistic Regression,80.0,-0.04034759358288764,0.9422392344497609,0.1920939493784541,-0.031173298280184503,0.006899776687725456,-0.06828877005347589,0.8848685199098423,0.6228710462287105,0.6148148148148148,0.44623655913978494,0.7032045665737421,Compas,Race,Valid,{0.26},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,82.5,67.5,80.0
di1,pr2,cpp3,-,80.0,-0.49575757575757573,0.5042424242424243,0.1888569192840567,-0.5032049771409719,-0.3533487297921478,-0.06828877005347589,0.8848685199098423,0.6309813463098135,0.6259168704156479,0.45878136200716846,0.6660002654984734,Compas,Race,Valid,{12.62},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,2,77.5,72.5,80.0
di1,-,-,Random Forest,82.0,-0.199446492849073,0.7152556359953486,0.26296892547438955,-0.1812406596165927,-0.14476252439817827,-0.11192755362100526,0.824775485020909,0.6285482562854826,0.5877192982456141,0.600358422939068,0.6731196070622594,Compas,Sex,Valid,{4.06},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,1,78.75,72.5,82.0
-,-,cpp1,Logistic Regression,83.0,-0.44727272727272727,0.5527272727272727,0.17227554022853137,-0.454479309044634,-0.30946882217090066,-0.06828877005347589,0.8848685199098423,0.6293592862935928,0.6368563685636857,0.4211469534050179,0.6638417629098633,Compas,Race,Valid,{0.37},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,2,79.0,72.5,83.0
-,egr_fp1,-,-,83.0,-0.04650073129504917,0.9327664585734002,0.19783404758296605,-0.021684028039385905,-0.01769681197137274,-0.11192755362100526,0.824775485020909,0.6293592862935928,0.6182669789227166,0.4731182795698925,0.6367887959644232,Compas,Sex,Valid,{31.27},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,86.5,65.0,83.0
-,egr_fp1,roc2,-,85.0,-0.00010695187165776776,0.9998418972332016,0.18445030656869088,0.01410158217201024,0.025375527265092623,-0.06828877005347589,0.8848685199098423,0.6309813463098135,0.6290726817042607,0.449820788530466,0.6367887959644232,Compas,Race,Valid,{37.14},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,79.75,72.0,85.0
rw1,egr_fp2,roc3,-,85.0,-0.00010695187165776776,0.9998418972332016,0.18445030656869088,0.01410158217201024,0.025375527265092623,-0.06828877005347589,0.8848685199098423,0.6309813463098135,0.6290726817042607,0.449820788530466,0.6367887959644232,Compas,Race,Valid,{38.12},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,79.75,72.0,85.0
di1,-,cpp2,Logistic Regression,87.0,-0.48,0.52,0.1836274630924239,-0.48734799924588773,-0.3394919168591224,-0.06828877005347589,0.8848685199098423,0.6301703163017032,0.6287878787878788,0.44623655913978494,0.6646820655781229,Compas,Race,Valid,{3.15},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,2,79.75,72.5,87.0
di1,egr_fp2,roc3,-,87.0,-0.008841225773114525,0.9864394712804256,0.1991390996196972,0.020281992067499977,0.013662979830839306,-0.11192755362100526,0.824775485020909,0.635036496350365,0.6232876712328768,0.489247311827957,0.6322846143634675,Compas,Sex,Valid,{29.62},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,80.25,72.0,87.0
-,egr_fp1,cpp2,-,89.0,-0.10022245382331563,0.8669561577901015,0.18809309985141257,-0.07501700221482183,-0.07599219258295375,-0.11192755362100526,0.824775485020909,0.6293592862935928,0.6246913580246913,0.45340501792114696,0.6400013274923669,Compas,Sex,Valid,{31.54},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,85.75,67.0,89.0
rw1,-,eop2,Random Forest,90.0,-0.02641858102486394,0.9565433486040281,0.23885163409094506,-0.015098436823036826,0.04671437865972672,-0.11192755362100526,0.824775485020909,0.6236820762368208,0.592156862745098,0.5412186379928315,0.6766679941590334,Compas,Sex,Valid,{1.1},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,3,85.75,68.0,90.0
-,-,cpp1,Random Forest,91.0,-0.437375745526839,0.562624254473161,0.20310293103790455,-0.44409782781036944,-0.3188679245283019,-0.11192755362100526,0.824775485020909,0.6301703163017032,0.615909090909091,0.48566308243727596,0.6550298685782556,Compas,Sex,Valid,{1.23},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,2,82.5,72.0,91.0
-,pr1,eop2,-,92.0,-0.016294304656641723,0.9782423108408372,0.1654155188597985,0.012224525781558526,-0.025048796356538672,-0.11192755362100526,0.824775485020909,0.6090835360908353,0.6165644171779141,0.3602150537634409,0.7049236691889023,Compas,Sex,Valid,{12.61},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,88.25,68.5,92.0
rw1,egr_fp2,-,-,93.0,-0.06355698408666943,0.9109417568662102,0.19440838870516988,-0.03632259162293544,-0.04528301886792452,-0.11192755362100526,0.824775485020909,0.6277372262773723,0.6187050359712231,0.46236559139784944,0.6367887959644232,Compas,Sex,Valid,{30.35},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,89.5,67.5,93.0
-,egr_fp1,roc2,-,94.0,-0.07238945183524403,0.9039040610140328,0.17773804561835296,-0.05240214291915091,-0.03578399479505523,-0.11192755362100526,0.824775485020909,0.6261151662611517,0.6286472148541115,0.42473118279569894,0.6367887959644232,Compas,Sex,Valid,{38.36},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,91.25,67.0,94.0
rw1,egr_fp2,roc3,-,94.0,-0.07238945183524403,0.9039040610140328,0.17773804561835296,-0.05240214291915091,-0.03578399479505523,-0.11192755362100526,0.824775485020909,0.6261151662611517,0.6286472148541115,0.42473118279569894,0.6367887959644232,Compas,Sex,Valid,{37.05},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,91.25,67.0,94.0
rw1,-,cpp2,Random Forest,96.0,-0.43339960238568587,0.5666003976143141,0.20234645599428341,-0.4400031710797527,-0.31698113207547174,-0.11192755362100526,0.824775485020909,0.6285482562854826,0.6146788990825688,0.48028673835125446,0.6591079251294305,Compas,Sex,Valid,{1.24},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,2,86.25,72.5,96.0
rw1,egr_fp2,cpp3,-,97.0,-0.10022245382331563,0.8669561577901015,0.18909331223317294,-0.07766628732836262,-0.06909564085881581,-0.11192755362100526,0.824775485020909,0.6277372262773723,0.6222222222222222,0.45161290322580644,0.6355210407540156,Compas,Sex,Valid,{30.25},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,93.0,67.0,97.0
rw1,pr2,eop3,-,98.0,-0.05410873440285213,0.9266565992147386,0.18693855399904774,-0.0438254110801895,-0.03490924360124448,-0.06828877005347589,0.8848685199098423,0.6042173560421735,0.595108695652174,0.3924731182795699,0.7060586751626179,Compas,Race,Valid,{11.22},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,95.25,65.0,98.0
di1,egr_fp2,-,-,99.0,-0.08654188948306596,0.8782445141065831,0.2018379520640021,-0.07741916638550378,-0.03782948103754313,-0.06828877005347589,0.8848685199098423,0.6236820762368208,0.6098130841121495,0.46774193548387094,0.6484986061330147,Compas,Race,Valid,{24.82},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,93.5,67.5,99.0
di1,-,eop2,Random Forest,100.0,-0.03480001050962944,0.9431683281605332,0.24184663539954954,-0.005782443259608638,-0.020429407937540667,-0.11192755362100526,0.824775485020909,0.6212489862124899,0.5886939571150097,0.5412186379928315,0.6707460507102083,Compas,Sex,Valid,{3.79},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,3,90.25,71.0,100.0
di1,-,cpp2,Random Forest,101.0,-0.4812121212121212,0.5187878787878788,0.18655379154852786,-0.4882611820709808,-0.3464203233256351,-0.06828877005347589,0.8848685199098423,0.6261151662611517,0.6221662468513854,0.44265232974910396,0.6593973184654189,Compas,Race,Valid,{3.8},,0.23010163624803542,-0.10101670220136647,-0.06895005057927583,2,89.75,72.5,101.0
-,-,eop1,Random Forest,102.0,0.010071301247771891,1.0159267089499648,0.20996460541409037,0.021051970165466227,0.05089420342412154,-0.06828877005347589,0.8848685199098423,0.6228710462287105,0.604494382022472,0.482078853046595,0.6777153856365326,Compas,Race,Valid,{1.04},,0.23010163624803542,-0.10101670220136647,-0.06895005057927583,4,88.0,75.0,102.0
-,egr_fp1,cpp2,-,102.0,-0.10760249554367196,0.8569973349126444,0.18473219234647045,-0.09536784457740888,-0.07769167636898056,-0.06828877005347589,0.8848685199098423,0.6269261962692619,0.6243654822335025,0.44086021505376344,0.6347192353643967,Compas,Race,Valid,{31.17},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,94.5,68.5,102.0
rw1,egr_fp2,-,-,104.0,-0.03541889483065952,0.948755641521599,0.19481930041675122,-0.024325846731045986,-2.862977878725914e-05,-0.06828877005347589,0.8848685199098423,0.6220600162206001,0.6121951219512195,0.449820788530466,0.6367887959644232,Compas,Race,Valid,{30.84},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,97.75,67.5,104.0
rw1,egr_fp2,eop3,-,104.0,-0.06597419885970524,0.9081218212199197,0.1966016683002984,-0.04561788248949228,-0.03148991541964863,-0.11192755362100526,0.824775485020909,0.6220600162206001,0.6111111111111112,0.45340501792114696,0.6367887959644232,Compas,Sex,Valid,{31.12},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,97.25,68.0,104.0
-,-,cpp1,Random Forest,106.0,-0.4484848484848485,0.5515151515151515,0.1761273495395055,-0.4552717160767309,-0.31870669745958424,-0.06828877005347589,0.8848685199098423,0.6236820762368208,0.6270270270270271,0.4157706093189964,0.642177087481747,Compas,Race,Valid,{1.18},,0.23010163624803542,-0.10101670220136647,-0.06895005057927583,2,93.75,72.5,106.0
-,-,eop1,Logistic Regression,107.0,-0.029939306889937845,0.96094124905738,0.16566398270222996,-0.018989273669383244,0.01008458035133386,-0.11192755362100526,0.824775485020909,0.602595296025953,0.6069182389937107,0.34587813620071683,0.7032045665737421,Compas,Sex,Valid,{0.29},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,99.75,67.0,107.0
di1,pr2,eop3,-,107.0,-9.633826993993289e-05,0.9998690491779858,0.17203945096071263,0.02614870963857563,-0.01190631099544559,-0.11192755362100526,0.824775485020909,0.5977291159772912,0.5950920245398773,0.34767025089605735,0.7069016328156112,Compas,Sex,Valid,{13.27},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,94.25,72.5,107.0
di1,-,eop2,Logistic Regression,109.0,0.003765950552193531,1.0054105745275186,0.18974672469554688,0.015032711594563708,0.046974625894599886,-0.11192755362100526,0.824775485020909,0.6017842660178426,0.5902964959568733,0.3924731182795699,0.7069109252621798,Compas,Sex,Valid,{3.01},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,94.0,73.0,109.0
di1,-,eop2,Random Forest,110.0,-0.020285204991087324,0.9681678321678322,0.22948754322909848,-0.011475741212442436,0.01758822743496269,-0.06828877005347589,0.8848685199098423,0.6058394160583942,0.5775862068965517,0.48028673835125446,0.6796123722288596,Compas,Race,Valid,{3.82},,0.23010163624803542,-0.10101670220136647,-0.06895005057927583,4,98.25,69.0,110.0
rw1,-,cpp2,Random Forest,111.0,-0.44606060606060605,0.553939393939394,0.17622229400444564,-0.45272069566856765,-0.31870669745958424,-0.06828877005347589,0.8848685199098423,0.6220600162206001,0.625,0.4121863799283154,0.6533957254745786,Compas,Race,Valid,{1.21},,0.23010163624803542,-0.10101670220136647,-0.06895005057927583,2,95.0,72.5,111.0
-,-,-,Naive Bayes,112.0,0.005762780147309979,1.0688500575494402,0.6871595391665557,0.003840093569522321,0.03422251138581653,-0.11192755362100526,0.824775485020909,0.48418491484184917,0.4653024911032028,0.9372759856630825,0.52389486260454,Compas,Sex,Fail,{0.09},,0.6871595391665557,0.003840093569522321,0.03422251138581653,1,99.75,68.0,112.0
-,-,cpp1,Naive Bayes,112.0,0.005762780147309979,1.0688500575494402,0.6871595391665557,0.003840093569522321,0.03422251138581653,-0.11192755362100526,0.824775485020909,0.48418491484184917,0.4653024911032028,0.9372759856630825,0.52389486260454,Compas,Sex,Fail,{0.32},,0.6871595391665557,0.003840093569522321,0.03422251138581653,1,99.75,68.0,112.0
-,-,roc1,Naive Bayes,112.0,0.005762780147309979,1.0688500575494402,0.6871595391665557,0.003840093569522321,0.03422251138581653,-0.11192755362100526,0.824775485020909,0.48418491484184917,0.4653024911032028,0.9372759856630825,0.52389486260454,Compas,Sex,Fail,{6.93},,0.6871595391665557,0.003840093569522321,0.03422251138581653,1,99.75,68.0,112.0
rw1,-,-,Naive Bayes,112.0,0.011162102276210575,1.140766512038878,0.6871595391665558,0.00823176565800638,0.04300585556278465,-0.11192755362100526,0.824775485020909,0.48418491484184917,0.4653024911032028,0.9372759856630825,0.5246887030399575,Compas,Sex,Fail,{0.15},,0.6871595391665557,0.003840093569522321,0.03422251138581653,1,98.75,69.0,112.0
rw1,-,cpp2,Naive Bayes,112.0,0.011162102276210575,1.140766512038878,0.6871595391665558,0.00823176565800638,0.04300585556278465,-0.11192755362100526,0.824775485020909,0.48418491484184917,0.4653024911032028,0.9372759856630825,0.5246887030399575,Compas,Sex,Fail,{0.43},,0.6871595391665557,0.003840093569522321,0.03422251138581653,1,98.75,69.0,112.0
-,-,eop1,Random Forest,117.0,-0.021470297159772556,0.9663878796188389,0.22929615159292605,-0.010225288680938915,0.034222511385816445,-0.11192755362100526,0.824775485020909,0.6082725060827251,0.5802997858672377,0.48566308243727596,0.6744643568299481,Compas,Sex,Valid,{1.1},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,4,99.75,69.0,117.0
di1,-,cpp2,Random Forest,118.0,-0.4990059642147118,0.5009940357852882,0.24058583203025458,-0.5049429205644522,-0.39433962264150946,-0.11192755362100526,0.824775485020909,0.6155717761557178,0.5836653386454184,0.525089605734767,0.6582224877206957,Compas,Sex,Valid,{3.85},,0.236151889930824,-0.1375259550477442,-0.08126219908913468,1,98.0,72.5,118.0
rw1,-,-,Naive Bayes,119.0,-0.000962566844919785,0.9890909090909091,0.6866876168252708,0.006466839571038854,-0.022350313973240707,-0.06828877005347589,0.8848685199098423,0.48499594484995945,0.4657777777777778,0.9390681003584229,0.5226602947033054,Compas,Race,Fail,{0.14},,0.6871595391665557,0.007742349775120488,-0.022350313973240707,3,99.25,71.5,119.0
rw1,-,cpp2,Naive Bayes,119.0,-0.000962566844919785,0.9890909090909091,0.6866876168252708,0.006466839571038854,-0.022350313973240707,-0.06828877005347589,0.8848685199098423,0.48499594484995945,0.4657777777777778,0.9390681003584229,0.5226602947033054,Compas,Race,Fail,{0.39},,0.6871595391665557,0.007742349775120488,-0.022350313973240707,3,99.25,71.5,119.0
rw1,-,roc2,Naive Bayes,119.0,-0.000962566844919785,0.9890909090909091,0.6866876168252708,0.006466839571038854,-0.022350313973240707,-0.06828877005347589,0.8848685199098423,0.48499594484995945,0.4657777777777778,0.9390681003584229,0.5226602947033054,Compas,Race,Fail,{6.2},,0.6871595391665557,0.007742349775120488,-0.022350313973240707,3,99.25,71.5,119.0
-,-,-,Naive Bayes,122.0,0.0002495543672014211,1.0028282828282828,0.6871595391665557,0.007742349775120488,-0.022350313973240707,-0.06828877005347589,0.8848685199098423,0.48418491484184917,0.4653024911032028,0.9372759856630825,0.52389486260454,Compas,Race,Fail,{0.1},,0.6871595391665557,0.007742349775120488,-0.022350313973240707,1,99.75,71.5,122.0
-,-,cpp1,Naive Bayes,122.0,0.0002495543672014211,1.0028282828282828,0.6871595391665557,0.007742349775120488,-0.022350313973240707,-0.06828877005347589,0.8848685199098423,0.48418491484184917,0.4653024911032028,0.9372759856630825,0.52389486260454,Compas,Race,Fail,{0.32},,0.6871595391665557,0.007742349775120488,-0.022350313973240707,1,99.75,71.5,122.0
-,-,roc1,Naive Bayes,122.0,0.0002495543672014211,1.0028282828282828,0.6871595391665557,0.007742349775120488,-0.022350313973240707,-0.06828877005347589,0.8848685199098423,0.48418491484184917,0.4653024911032028,0.9372759856630825,0.52389486260454,Compas,Race,Fail,{5.98},,0.6871595391665557,0.007742349775120488,-0.022350313973240707,1,99.75,71.5,122.0
di1,egr_fp2,eop3,-,125.0,-0.03588162654031757,0.9512267711098678,0.1755236263211974,-0.00010606048281225355,-0.056473649967469064,-0.11192755362100526,0.824775485020909,0.6188158961881589,0.6215469613259669,0.4032258064516129,0.6322846143634675,Compas,Sex,Valid,{24.14},,0.21164936373677398,-0.2525578832069191,-0.20787247885491222,4,105.25,66.5,125.0
rw1,egr_fp2,cpp3,-,126.0,-0.11740641711229938,0.8459748611517102,0.18791556367761927,-0.11025383481936851,-0.06529498215410456,-0.06828877005347589,0.8848685199098423,0.6188158961881589,0.6128205128205129,0.4283154121863799,0.6368498606133015,Compas,Race,Valid,{31.13},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,102.5,69.5,126.0
di1,-,eop2,Naive Bayes,127.0,0.02381306872421856,1.386111900028401,0.6954191425925779,0.025255743314829146,0.04046844502277164,-0.11192755362100526,0.824775485020909,0.48175182481751827,0.4642541924095322,0.942652329749104,0.5896933492632417,Compas,Sex,Fail,{3.07},,0.6871595391665557,0.003840093569522321,0.03422251138581653,1,103.0,71.0,127.0
rw1,egr_fp2,eop3,-,128.0,-0.0074064171122995015,0.989090909090909,0.19325646640749913,0.007074475299878369,0.004590307865554588,-0.06828877005347589,0.8848685199098423,0.6188158961881589,0.6094527363184079,0.4390681003584229,0.6367887959644232,Compas,Race,Valid,{31.37},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,102.5,72.0,128.0
-,egr_fp1,-,-,129.0,-0.056185383244206855,0.9204040404040403,0.19989110016127729,-0.04817180794309972,-0.01157597388964171,-0.06828877005347589,0.8848685199098423,0.6131386861313869,0.5990220048899756,0.4390681003584229,0.6367887959644232,Compas,Race,Valid,{30.84},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,108.5,67.5,129.0
rw1,-,eop2,Random Forest,130.0,0.012495543672014331,1.0197603946441156,0.21523706250180097,0.028473702671762136,0.01358005840474874,-0.06828877005347589,0.8848685199098423,0.6131386861313869,0.5914221218961625,0.46953405017921146,0.675826363998407,Compas,Race,Valid,{1.13},,0.23010163624803542,-0.10101670220136647,-0.06895005057927583,4,99.75,76.5,130.0
rw1,-,roc2,Naive Bayes,130.0,0.012156138061498845,1.1533024077755687,0.68762780417907,0.009282185826073607,0.04300585556278465,-0.11192755362100526,0.824775485020909,0.48337388483373883,0.46482635796972394,0.9354838709677419,0.5246887030399575,Compas,Sex,Fail,{6.24},,0.6871595391665557,0.003840093569522321,0.03422251138581653,1,106.75,69.5,130.0
-,-,eop1,Naive Bayes,132.0,0.010053475935828879,1.1281818181818182,0.695704414939743,0.015060880094746099,-0.001689156948447318,-0.06828877005347589,0.8848685199098423,0.4793187347931874,0.4627659574468085,0.9354838709677419,0.52389486260454,Compas,Race,Fail,{0.17},,0.6871595391665557,0.007742349775120488,-0.022350313973240707,2,109.5,69.0,132.0
di1,egr_fp2,eop3,-,132.0,0.014946524064171185,1.0237283339228866,0.21414682428126147,0.02176460052194562,0.07386482927108573,-0.06828877005347589,0.8848685199098423,0.6155717761557178,0.5945945945945946,0.4731182795698925,0.6484986061330147,Compas,Race,Valid,{25.24},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,3,102.0,76.5,132.0
-,egr_fp1,eop2,-,134.0,-0.011042780748663161,0.9837348211355431,0.19709501128725598,-0.0005357852735334845,0.021119233485389355,-0.06828877005347589,0.8848685199098423,0.6147607461476075,0.6024691358024692,0.43727598566308246,0.6367887959644232,Compas,Race,Valid,{30.92},,0.21164936373677398,-0.16967895058600613,-0.11938617754280145,4,108.5,71.5,134.0
rw1,-,eop2,Naive Bayes,135.0,0.008841354723707673,1.1127272727272728,0.7036098567192934,0.010001639929497479,0.014839768671387393,-0.06828877005347589,0.8848685199098423,0.47364152473641524,0.45969884853852966,0.9301075268817204,0.5226602947033054,Compas,Race,Fail,{0.27},,0.6871595391665557,0.007742349775120488,-0.022350313973240707,2,113.25,69.0,135.0
di1,-,roc2,Naive Bayes,136.0,-0.006730541858978298,0.9151203887784404,0.6973100027763056,0.0013126543284371905,-0.009108653220559523,-0.11192755362100526,0.824775485020909,0.48418491484184917,0.4658493870402802,0.953405017921147,0.5896933492632417,Compas,Sex,Fail,{8.71},,0.6871595391665557,0.003840093569522321,0.03422251138581653,3,92.25,93.0,136.0
di1,-,-,Naive Bayes,137.0,-0.012129863987878894,0.8550800460395521,0.6973100027763056,-0.005835326815239794,-0.009108653220559523,-0.11192755362100526,0.824775485020909,0.48418491484184917,0.4658493870402802,0.953405017921147,0.5896933492632417,Compas,Sex,Fail,{2.78},,0.6871595391665557,0.003840093569522321,0.03422251138581653,2,92.25,98.0,137.0
