Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
rw1,-,eop2,Logistic Regression,-0.11986552666688363,0.5387963415092213,0.0046383712464823125,-0.08796149151293216,-0.18536585365853664,0.9946926138876603,0.9946957221720029,0.9946926138876603,Adult,Race,Valid,{0.98},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,54.0,24.0
di1,-,eop2,Naive Bayes,-0.00016078786051651472,0.9993544139820341,0.057925277303319034,0.17444344607883178,0.19672131147540983,0.9149712516585582,0.9153071578566071,0.9149712516585582,Adult,Sex,Valid,{6.37},,1.0,0.3679773460022858,-0.19595914718965035,0.0945244623995769,-0.2051023306118226,-0.21438644204376622,4,56.0,27.0
di1,-,eop2,Random Forest,-0.07825185514283148,0.708455672256488,0.037772367987388436,0.11008855770986774,0.13432046536224218,0.9471472799646175,0.9469321295585367,0.9471472799646175,Adult,Sex,Valid,{9.02},,1.0,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,2,57.0,26.0
rw1,-,eop2,Random Forest,-0.09524141979912096,0.6447232909144718,0.03598336053593099,0.10084351872327393,0.13537810682178741,0.9525652366209642,0.9521652062708685,0.9525652366209642,Adult,Sex,Valid,{3.55},,1.0,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,2,58.0,22.0
rw1,pr2,cpp3,-,-0.06120977189157528,0.7259999854335698,0.031905649467423414,0.07022749752720081,0.14045499505440162,0.9685979655019903,0.969853869993954,0.9685979655019903,Adult,Race,Valid,{123.35},,0.9917969676037066,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,58.0,35.0
di1,pr2,cpp3,-,-0.06043856366535419,0.7285149969304529,0.03259081564701969,0.07171117705242336,0.14342235410484672,0.9679345422379478,0.9692429681210201,0.9679345422379478,Adult,Race,Valid,{128.54},,0.9920725669383951,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,60.0,31.0
-,-,eop1,Naive Bayes,0.012744553575678746,1.0532026230376896,0.06509173420278856,0.19169569032387787,0.22739291380222104,0.9074524546660769,0.9071427055236397,0.9074524546660769,Adult,Sex,Valid,{0.08},,1.0,0.3679773460022858,-0.19595914718965035,0.0945244623995769,-0.2051023306118226,-0.21438644204376622,3,61.0,29.0
rw1,-,eop2,Naive Bayes,0.012744553575678746,1.0532026230376896,0.06509173420278856,0.19169569032387787,0.22739291380222104,0.9074524546660769,0.9071427055236397,0.9074524546660769,Adult,Sex,Valid,{0.17},,1.0,0.3679773460022858,-0.19595914718965035,0.0945244623995769,-0.2051023306118226,-0.21438644204376622,3,61.0,30.0
-,pr1,eop2,-,-0.0679191194749007,0.7214265570427576,0.05345254168375987,0.14170105149992326,0.21364357482813323,0.9352056612118531,0.934386329241877,0.9352056612118531,Adult,Sex,Valid,{71.57},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,2,63.0,34.0
rw1,pr2,eop3,-,-0.0679191194749007,0.7214265570427576,0.05345254168375987,0.14170105149992326,0.21364357482813323,0.9352056612118531,0.934386329241877,0.9352056612118531,Adult,Sex,Valid,{77.59},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,2,63.0,33.0
di1,pr2,eop3,-,-0.07903146470336228,0.679299465584959,0.05056991884419132,0.13267937795764126,0.2051824431517716,0.9397390535161433,0.9391361078518998,0.9397390535161433,Adult,Sex,Valid,{117.18},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,2,65.0,32.0
-,pr1,cpp2,-,-0.05696812664735934,0.7400515980548648,0.03567988623454917,0.07838773491592482,0.15677546983184965,0.9649491375497568,0.9665066261111145,0.9649491375497568,Adult,Race,Valid,{132.87},,0.990989963481112,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,66.0,37.0
-,-,eop1,Logistic Regression,-0.10366056836393064,0.6161349080439509,0.03384409515675109,0.09402935248952138,0.12903225806451613,0.9559929234851835,0.9556273391838574,0.9559929234851835,Adult,Sex,Valid,{0.69},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,2,67.0,25.0
rw1,-,eop2,Logistic Regression,-0.10366056836393064,0.6161349080439509,0.03384409515675109,0.09402935248952138,0.12903225806451613,0.9559929234851835,0.9556273391838574,0.9559929234851835,Adult,Sex,Valid,{0.81},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,2,67.0,24.0
di1,-,eop2,Logistic Regression,-0.06709719731949712,0.7126223269300471,0.05967351984549554,0.15299286385916705,0.24695928080380747,0.9313356921716055,0.9308178829576238,0.9313356921716055,Adult,Sex,Valid,{6.35},,1.0,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,2,69.0,28.0
di1,-,-,Logistic Regression,-0.029876183658195304,0.8475824859929446,0.1295305855513084,0.035621584908746555,0.05953535499746687,0.8452012383900929,0.8380071800510154,0.8452012383900929,Adult,Race,Valid,{8.27},,0.8800973938012151,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,70.0,44.0
-,-,-,Logistic Regression,-0.03645341837232763,0.8096593322572423,0.13325527745151644,0.028996628191760833,0.05485995512774122,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Race,Valid,{0.78},,0.8814582643209721,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,1,71.0,39.0
rw1,-,-,Logistic Regression,-0.03645341837232763,0.8096593322572423,0.13325527745151644,0.028996628191760833,0.05485995512774122,0.8431003980539584,0.8354919885472616,0.8431003980539584,Adult,Race,Valid,{1.08},,0.8814582643209721,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,1,71.0,38.0
di1,pr2,cpp3,-,-0.06331445133787135,0.6431101305825533,0.09370819078611967,0.21390798519301957,0.42781597038603913,0.9105484298982751,0.920037850329995,0.9105484298982751,Adult,Sex,Valid,{150.52},,0.9503882334365887,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,2,73.0,31.0
rw1,pr2,cpp3,-,-0.050361508232444244,0.6937638696812787,0.10334770170351461,0.23479640401903756,0.4695928080380751,0.901813356921716,0.9131293516074417,0.901813356921716,Adult,Sex,Valid,{78.26},,0.9413906133791224,0.3679773460022858,-0.19595914718965035,0.13325527745151644,-0.04645117754226176,-0.03204244415904911,2,74.0,35.0
